1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,16.666667
7,14.285714
8,12.500000
9,11.111111
10,10.000000
11,9.090909
12,8.333333
13,7.692308
14,7.142857
15,6.666667
16,6.250000
17,5.882353
18,5.555556
19,5.263158
20,5.000000
21,4.761905
22,4.545455
23,4.347826
24,4.166667
25,4.000000
26,3.846154
27,3.703704
28,3.571429
29,3.448276
30,3.333333
31,3.225806
32,3.125000
33,3.030303
34,2.941176
35,2.857143
36,2.777778
37,2.702703
38,2.631579
39,2.564103
40,2.500000
41,2.439024
42,2.380952
43,2.325581
44,2.272727
45,2.222222
46,2.173913
47,2.127660
48,2.083333
49,2.040816
50,2.000000
51,3.921569
52,5.769231
53,7.547170
54,9.259259
55,9.818182
56,11.250000
57,12.807018
58,13.448276
59,14.915254
60,16.333333
61,16.721311
62,18.064516
63,19.365079
64,19.843750
65,19.692308
66,20.909091
67,21.343284
68,22.500000
69,23.623188
70,23.714286
71,24.788732
72,25.833333
73,26.164384
74,27.162162
75,28.133333
76,29.078947
77,30.000000
78,30.769231
79,31.645570
80,32.500000
81,33.333333
82,34.146341
83,33.855422
84,34.047619
85,34.705882
86,35.465116
87,35.172414
88,35.227273
89,35.056180
90,35.777778
91,35.714286
92,35.869565
93,36.559140
94,37.234043
95,37.894737
96,38.541667
97,39.175258
98,39.387755
99,40.000000
100,40.600000
101,40.495050
102,41.078431
103,41.650485
104,42.211538
105,42.190476
106,42.641509
107,43.177570
108,43.240741
109,43.761468
110,44.272727
111,44.234234
112,44.732143
113,45.221239
114,45.263158
115,44.956522
116,45.431034
117,45.470085
118,45.932203
119,46.386555
120,46.250000
121,46.694215
122,47.131148
123,47.154472
124,47.580645
125,48.000000
126,48.412698
127,48.818898
128,49.140625
129,49.534884
130,49.923077
131,50.305344
132,50.681818
133,50.375940
134,50.373134
135,50.666667
136,51.029412
137,50.729927
138,50.652174
139,50.431655
140,50.785714
141,50.638298
142,50.633803
143,50.979021
144,51.319444
145,51.655172
146,51.986301
147,52.312925
148,52.364865
149,52.684564
150,53.000000
151,52.847682
152,53.157895
153,53.464052
154,53.246753
155,53.548387
156,53.846154
157,54.140127
158,53.924051
159,54.213836
160,54.500000
161,54.782609
162,55.061728
163,55.337423
164,55.609756
165,55.878788
166,56.144578
167,56.407186
168,56.309524
169,56.508876
170,56.764706
171,56.725146
172,56.976744
173,57.225434
174,57.126437
175,57.371429
176,57.613636
177,57.570621
178,57.303371
179,57.541899
180,57.500000
181,57.734807
182,57.967033
183,57.814208
184,58.043478
185,58.270270
186,58.225806
187,58.449198
188,58.670213
189,58.888889
190,59.105263
191,59.267016
192,59.479167
193,59.689119
194,59.896907
195,60.102564
196,59.846939
197,59.796954
198,59.949495
199,60.150754
200,59.900000
201,59.800995
202,59.603960
203,59.802956
204,59.656863
205,59.609756
206,59.805825
207,60.000000
208,60.192308
209,60.382775
210,60.571429
211,60.568720
212,60.754717
213,60.938967
214,60.794393
215,60.976744
216,61.157407
217,61.336406
218,61.146789
219,61.324201
220,61.500000
221,61.674208
222,61.846847
223,62.017937
224,62.187500
225,62.355556
226,62.522124
227,62.687225
228,62.850877
229,62.751092
230,62.869565
231,63.030303
232,62.974138
233,63.133047
234,63.290598
235,63.191489
236,63.347458
237,63.502110
238,63.445378
239,63.221757
240,63.375000
241,63.319502
242,63.471074
243,63.621399
244,63.483607
245,63.632653
246,63.780488
247,63.724696
248,63.870968
249,64.016064
250,64.160000
251,64.302789
252,64.404762
253,64.545455
254,64.685039
255,64.823529
256,64.960938
257,64.747082
258,64.689922
259,64.787645
260,64.923077
261,64.712644
262,64.618321
263,64.448669
264,64.583333
265,64.452830
266,64.398496
267,64.531835
268,64.664179
269,64.795539
270,64.925926
271,65.055351
272,65.036765
273,65.164835
274,65.291971
275,65.163636
276,65.289855
277,65.126354
278,65.251799
279,65.376344
280,65.500000
281,65.338078
282,65.460993
283,65.583039
284,65.704225
285,65.824561
286,65.944056
287,66.062718
288,66.180556
289,66.297578
290,66.413793
291,66.323024
292,66.404110
293,66.518771
294,66.462585
295,66.576271
296,66.689189
297,66.599327
298,66.711409
299,66.822742
300,66.766667
301,66.578073
302,66.688742
303,66.633663
304,66.743421
305,66.852459
306,66.732026
307,66.840391
308,66.948052
309,66.893204
310,67.000000
311,67.106109
312,67.211538
313,67.316294
314,67.388535
315,67.492063
316,67.594937
317,67.697161
318,67.798742
319,67.617555
320,67.562500
321,67.632399
322,67.732919
323,67.554180
324,67.469136
325,67.323077
326,67.423313
327,67.308869
328,67.256098
329,67.355623
330,67.454545
331,67.552870
332,67.650602
333,67.747748
334,67.724551
335,67.820896
336,67.916667
337,67.804154
338,67.899408
339,67.994100
340,68.088235
341,67.947214
342,68.040936
343,68.134111
344,68.226744
345,68.318841
346,68.410405
347,68.501441
348,68.591954
349,68.681948
350,68.771429
351,68.860399
352,68.778409
353,68.838527
354,68.926554
355,68.873239
356,68.960674
357,69.047619
358,68.966480
359,69.052925
360,69.138889
361,69.085873
362,68.922652
363,69.008264
364,68.956044
365,69.041096
366,69.125683
367,69.019074
368,69.103261
369,69.186992
370,69.135135
371,69.218329
372,69.301075
373,69.383378
374,69.465241
375,69.520000
376,69.601064
377,69.681698
378,69.761905
379,69.841689
380,69.684211
381,69.632546
382,69.685864
383,69.765013
384,69.609375
385,69.532468
386,69.404145
387,69.483204
388,69.381443
389,69.331620
390,69.410256
391,69.488491
392,69.566327
393,69.643766
394,69.720812
395,69.696203
396,69.772727
397,69.848866
398,69.748744
399,69.824561
400,69.900000
401,69.975062
402,70.049751
403,70.124069
404,70.198020
405,70.271605
406,70.344828
407,70.417690
408,70.318627
409,70.391198
410,70.463415
411,70.340633
412,70.412621
413,70.484262
414,70.555556
415,70.626506
416,70.697115
417,70.767386
418,70.693780
419,70.739857
420,70.809524
421,70.760095
422,70.829384
423,70.898345
424,70.825472
425,70.894118
426,70.962441
427,70.913349
428,70.771028
429,70.839161
430,70.790698
431,70.858469
432,70.925926
433,70.831409
434,70.898618
435,70.965517
436,70.917431
437,70.983982
438,71.050228
439,71.116173
440,71.181818
441,71.224490
442,71.289593
443,71.354402
444,71.418919
445,71.483146
446,71.345291
447,71.297539
448,71.339286
449,71.403118
450,71.266667
451,71.197339
452,71.084071
453,71.147903
454,71.057269
455,71.010989
456,71.074561
457,71.137856
458,71.200873
459,71.263617
460,71.326087
461,71.301518
462,71.363636
463,71.425486
464,71.336207
465,71.225806
466,71.287554
467,71.349036
468,71.410256
469,71.471215
470,71.531915
471,71.592357
472,71.652542
473,71.712474
474,71.772152
475,71.663158
476,71.722689
477,71.781971
478,71.841004
479,71.899791
480,71.833333
481,71.871102
482,71.929461
483,71.884058
484,71.942149
485,72.000000
486,71.934156
487,71.991786
488,72.049180
489,72.004090
490,71.877551
491,71.934827
492,71.890244
493,71.947262
494,72.004049
495,71.919192
496,71.975806
497,72.032193
498,71.987952
499,72.044088
500,72.100000
501,72.155689
502,72.211155
503,72.246521
504,72.301587
505,72.356436
506,72.411067
507,72.465483
508,72.342520
509,72.298625
510,72.333333
511,72.387476
512,72.265625
513,72.202729
514,72.101167
515,72.155340
516,72.073643
517,72.030948
518,72.084942
519,72.138728
520,72.192308
521,72.245681
522,72.298851
523,72.275335
524,72.328244
525,72.380952
526,72.300380
527,72.352941
528,72.405303
529,72.457467
530,72.509434
531,72.561205
532,72.612782
533,72.664165
534,72.584270
535,72.635514
536,72.686567
537,72.737430
538,72.788104
539,72.708720
540,72.759259
541,72.661738
542,72.712177
543,72.762431
544,72.812500
545,72.862385
546,72.802198
547,72.833638
548,72.883212
549,72.841530
550,72.890909
551,72.940109
552,72.880435
553,72.929476
554,72.978339
555,72.936937
556,72.823741
557,72.872531
558,72.831541
559,72.880143
560,72.928571
561,72.852050
562,72.900356
563,72.948490
564,72.907801
565,72.955752
566,73.003534
567,73.051146
568,73.098592
569,73.128295
570,73.175439
571,73.222417
572,73.269231
573,73.315881
574,73.205575
575,73.165217
576,73.194444
577,73.240901
578,73.131488
579,73.074266
580,72.982759
581,73.029260
582,72.955326
583,72.915952
584,72.962329
585,73.008547
586,73.054608
587,73.100511
588,73.146259
589,73.123939
590,73.169492
591,73.214890
592,73.141892
593,73.187184
594,73.097643
595,73.142857
596,73.187919
597,73.232831
598,73.143813
599,73.188648
600,73.233333
601,73.277870
602,73.322259
603,73.366501
604,73.410596
605,73.454545
606,73.498350
607,73.542010
608,73.453947
609,73.497537
610,73.540984
611,73.584288
612,73.627451
613,73.670473
614,73.713355
615,73.756098
616,73.798701
617,73.841167
618,73.883495
619,73.925687
620,73.967742
621,74.009662
622,74.051447
623,74.093098
624,74.022436
625,74.064000
626,74.105431
627,74.019139
628,74.060510
629,74.101749
630,74.142857
631,74.057052
632,74.098101
633,74.139021
634,74.179811
635,74.220472
636,74.261006
637,74.301413
638,74.341693
639,74.381847
640,74.421875
641,74.336973
642,74.376947
643,74.416796
644,74.456522
645,74.496124
646,74.535604
647,74.574961
648,74.614198
649,74.653313
650,74.584615
651,74.623656
652,74.662577
653,74.701378
654,74.740061
655,74.671756
656,74.710366
657,74.627093
658,74.665653
659,74.704097
660,74.621212
661,74.659607
662,74.697885
663,74.736048
664,74.653614
665,74.691729
666,74.729730
667,74.767616
668,74.805389
669,74.843049
670,74.880597
671,74.918033
672,74.955357
673,74.992571
674,74.910979
675,74.948148
676,74.985207
677,75.022157
678,75.058997
679,75.095729
680,75.132353
681,75.168869
682,75.205279
683,75.241581
684,75.277778
685,75.313869
686,75.349854
687,75.385735
688,75.421512
689,75.355588
690,75.391304
691,75.426918
692,75.462428
693,75.497835
694,75.533141
695,75.568345
696,75.603448
697,75.523673
698,75.558739
699,75.593705
700,75.628571
701,75.549215
702,75.584046
703,75.618777
704,75.653409
705,75.687943
706,75.722380
707,75.756719
708,75.790960
709,75.825106
710,75.859155
711,75.780591
712,75.814607
713,75.848527
714,75.882353
715,75.916084
716,75.949721
717,75.983264
718,76.016713
719,76.050070
720,76.083333
721,76.116505
722,76.149584
723,76.085754
724,76.118785
725,76.151724
726,76.088154
727,76.121045
728,76.153846
729,76.186557
730,76.109589
731,76.142271
732,76.174863
733,76.207367
734,76.130790
735,76.163265
736,76.195652
737,76.227951
738,76.260163
739,76.292287
740,76.324324
741,76.356275
742,76.388140
743,76.419919
744,76.344086
745,76.375839
746,76.407507
747,76.439090
748,76.470588
749,76.502003
750,76.533333
751,76.564581
752,76.595745
753,76.626826
754,76.564987
755,76.596026
756,76.521164
757,76.552180
758,76.583113
759,76.613966
760,76.644737
761,76.675427
762,76.706037
763,76.736566
764,76.767016
765,76.797386
766,76.723238
767,76.753585
768,76.783854
769,76.814044
770,76.740260
771,76.770428
772,76.800518
773,76.830530
774,76.860465
775,76.890323
776,76.920103
777,76.949807
778,76.979434
779,77.008986
780,76.935897
781,76.965429
782,76.994885
783,77.024266
784,77.053571
785,77.082803
786,77.111959
787,77.141042
788,77.170051
789,77.198986
790,77.227848
791,77.256637
792,77.285354
793,77.313997
794,77.342569
795,77.371069
796,77.311558
797,77.340025
798,77.368421
799,77.309136
800,77.337500
801,77.365793
802,77.394015
803,77.422167
804,77.363184
805,77.391304
806,77.320099
807,77.348203
808,77.376238
809,77.404203
810,77.432099
811,77.459926
812,77.487685
813,77.515375
814,77.457002
815,77.484663
816,77.512255
817,77.539780
818,77.567237
819,77.594628
820,77.621951
821,77.649208
822,77.676399
823,77.703524
824,77.730583
825,77.672727
826,77.699758
827,77.726723
828,77.669082
829,77.696019
830,77.722892
831,77.749699
832,77.776442
833,77.719088
834,77.745803
835,77.676647
836,77.703349
837,77.729988
838,77.756563
839,77.783075
840,77.809524
841,77.835910
842,77.862233
843,77.888493
844,77.914692
845,77.940828
846,77.966903
847,77.992916
848,78.018868
849,78.044759
850,78.070588
851,78.096357
852,78.039906
853,78.065651
854,78.091335
855,78.035088
856,78.060748
857,78.086348
858,78.111888
859,78.137369
860,78.081395
861,78.106852
862,78.039443
863,78.064890
864,78.090278
865,78.115607
866,78.140878
867,78.166090
868,78.191244
869,78.216341
870,78.241379
871,78.197474
872,78.222477
873,78.247423
874,78.272311
875,78.297143
876,78.321918
877,78.346636
878,78.371298
879,78.395904
880,78.420455
881,78.444949
882,78.469388
883,78.493771
884,78.438914
885,78.463277
886,78.487585
887,78.432920
888,78.457207
889,78.481440
890,78.505618
891,78.529742
892,78.475336
893,78.499440
894,78.434004
895,78.458101
896,78.482143
897,78.506132
898,78.452116
899,78.476085
900,78.500000
901,78.523862
902,78.547672
903,78.571429
904,78.595133
905,78.618785
906,78.642384
907,78.665932
908,78.689427
909,78.712871
910,78.736264
911,78.759605
912,78.706140
913,78.729463
914,78.752735
915,78.699454
916,78.722707
917,78.745911
918,78.769063
919,78.792165
920,78.739130
921,78.762215
922,78.698482
923,78.721560
924,78.744589
925,78.767568
926,78.790497
927,78.813376
928,78.836207
929,78.858988
930,78.881720
931,78.904404
932,78.927039
933,78.874598
934,78.897216
935,78.919786
936,78.942308
937,78.964781
938,78.987207
939,79.009585
940,79.031915
941,79.054198
942,79.076433
943,79.024390
944,79.046610
945,79.068783
946,79.016913
947,79.039071
948,79.061181
949,79.083246
950,79.105263
951,79.053628
952,79.075630
953,79.013641
954,79.035639
955,79.057592
956,79.079498
957,79.101358
958,79.123173
959,79.144943
960,79.166667
961,79.115505
962,79.137214
963,79.158879
964,79.180498
965,79.202073
966,79.223602
967,79.245088
968,79.266529
969,79.287926
970,79.309278
971,79.330587
972,79.351852
973,79.373073
974,79.394251
975,79.415385
976,79.436475
977,79.396111
978,79.417178
979,79.438202
980,79.459184
981,79.480122
982,79.501018
983,79.521872
984,79.471545
985,79.492386
986,79.513185
987,79.533941
988,79.554656
989,79.575329
990,79.595960
991,79.616549
992,79.637097
993,79.657603
994,79.678068
995,79.698492
996,79.718876
997,79.739218
998,79.759519
999,79.709710
1000,79.730000
1001,79.750250
1002,79.770459
1003,79.790628
1004,79.810757
1005,79.830846
1006,79.850895
1007,79.801390
1008,79.821429
1009,79.841427
1010,79.861386
1011,79.881306
1012,79.901186
1013,79.921027
1014,79.940828
1015,79.960591
1016,79.980315
1017,80.000000
1018,80.019646
1019,80.039254
1020,80.058824
1021,80.078355
1022,80.097847
1023,80.117302
1024,80.136719
1025,80.156098
1026,80.175439
1027,80.194742
1028,80.214008
1029,80.233236
1030,80.252427
1031,80.271581
1032,80.290698
1033,80.309777
1034,80.261122
1035,80.280193
1036,80.299228
1037,80.318226
1038,80.337187
1039,80.356112
1040,80.375000
1041,80.393852
1042,80.412668
1043,80.431448
1044,80.450192
1045,80.468900
1046,80.430210
1047,80.448902
1048,80.467557
1049,80.486177
1050,80.504762
1051,80.523311
1052,80.541825
1053,80.560304
1054,80.578748
1055,80.597156
1056,80.549242
1057,80.567644
1058,80.586011
1059,80.604344
1060,80.622642
1061,80.640905
1062,80.659134
1063,80.677328
1064,80.695489
1065,80.713615
1066,80.731707
1067,80.749766
1068,80.702247
1069,80.720299
1070,80.654206
1071,80.672269
1072,80.690299
